study,run,suite,source_kind,variant,cores,parallelism,pass,status,input_rate,input_unit,output_rate,output_unit,elapsed_s,tm_cores,tm_cap_frac,tm_throttled_pct,kafka_cores,kafka_cap,kafka_cap_frac,gc_frac,gc_ms,tm_memory_config,broker_limit_hits,broker_refaults,broker_file_cache_bytes,broker_limit_bytes,busy_frac,backpressure_frac,source_idle,max_task_backpressured,vantage_disagreement,headroom_s,checkpoint_ms,build,started_at,source_file,notes
plan-12,phase1,"rig-noise experiment on run 11's build: arm A six 4-core passes at a constant config (spread 10.2%, sd 3.8%); arm C 1-core p=1 (two valid of three, one refused at 95.3% of cap) and 2-core p=2. Arms ran back to back, not interleaved; same rig, build and day",record,,4,,6,,720658,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/plan12-phase1.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
plan-12,phase2,tinyproof,tinyproof,,2,2,tiny,OK,342515.0,block-trades-tiny/s,1370060.1,output records/s,30.07,2.021,1.0104,100.0,0.285,2.5,0.114,0.0285,1716.0,,,,,,0.7605,0.1581,0.0814,0.1581,0.0012,320.5,,6ee9600b17e9ba41,2026-09-04T11:46:33Z,docs/skill-validation/plan-12/phase2/tinyproof.json,no sibling suite.json; memory config not recorded here
plan-12,phase2,tinyproof,tinyproof,,4,4,tiny,OK,805548.8,block-trades-tiny/s,3222195.4,output records/s,39.57,3.912,0.978,95.7,0.607,2.5,0.2429,0.0283,4474.0,,,,,,0.8082,0.0788,0.1131,0.0788,0.0117,85.6,,6ee9600b17e9ba41,2026-09-04T11:49:42Z,docs/skill-validation/plan-12/phase2/tinyproof.json,no sibling suite.json; memory config not recorded here
plan-12,phase3,suite,suite.json,,2,2,p1-asc,REFUSED,381649.4,block-trades/s,1526597.7,output records/s,60.11,1.947,0.9736,99.8,0.281,2.5,0.1123,0.0337,4050.0,2560m,,,,,0.7488,0.1474,0.1038,0.1474,0.0017,382.7,10000,6ee9600b17e9ba41,2026-09-04T13:37:49Z,docs/skill-validation/plan-12/phase3/suite.json,
plan-12,phase3,suite,suite.json,,2,2,p2-desc,OK,390455.5,block-trades/s,1561822.1,output records/s,70.17,1.996,0.9979,100.0,0.295,2.5,0.1181,0.034,4766.0,2560m,,,,,0.7137,0.1299,0.1564,0.1299,0.001,356.9,10000,6ee9600b17e9ba41,2026-09-04T13:49:22Z,docs/skill-validation/plan-12/phase3/suite.json,
plan-12,phase3,suite,suite.json,,2,2,p3-asc,OK,395828.1,block-trades/s,1583312.3,output records/s,69.67,1.999,0.9994,100.0,0.291,2.5,0.1163,0.0385,5366.0,2560m,,,,,0.7104,0.1327,0.1569,0.1327,0.0053,355.0,10000,6ee9600b17e9ba41,2026-09-04T13:53:33Z,docs/skill-validation/plan-12/phase3/suite.json,
plan-12,phase3,suite,suite.json,,2,2,sentinel,OK,394752.4,block-trades/s,1579009.6,output records/s,60.13,2.004,1.002,100.0,0.288,2.5,0.1154,0.0346,4158.0,2560m,,,,,0.715,0.1258,0.1592,0.1258,0.0015,360.9,10000,6ee9600b17e9ba41,2026-09-04T14:01:08Z,docs/skill-validation/plan-12/phase3/suite.json,
plan-12,phase3,suite,suite.json,,4,4,p1-asc,OK,742967.1,block-trades/s,2971868.3,output records/s,60.6,3.873,0.9682,95.0,0.611,2.5,0.2444,0.0236,5718.0,2560m,,,,,0.8235,0.0752,0.1013,0.0752,0.0067,113.4,10000,6ee9600b17e9ba41,2026-09-04T13:41:42Z,docs/skill-validation/plan-12/phase3/suite.json,
plan-12,phase3,suite,suite.json,,4,4,p2-desc,OK,773542.6,block-trades/s,3094170.6,output records/s,60.15,3.823,0.9557,95.9,0.608,2.5,0.2431,0.0256,6162.0,2560m,,,,,0.816,0.0805,0.1036,0.0805,0.0006,110.5,10000,6ee9600b17e9ba41,2026-09-04T13:45:31Z,docs/skill-validation/plan-12/phase3/suite.json,
plan-12,phase3,suite,suite.json,,4,4,p3-asc,OK,768094.7,block-trades/s,3072378.8,output records/s,60.61,3.848,0.9619,94.2,0.612,2.5,0.2448,0.0256,6212.0,2560m,,,,,0.8206,0.078,0.1014,0.078,0.0052,107.2,10000,6ee9600b17e9ba41,2026-09-04T13:57:32Z,docs/skill-validation/plan-12/phase3/suite.json,
plan-12,phase3,tinyproof,tinyproof,,2,2,tiny,OK,385584.6,block-trades-tiny/s,1542338.4,output records/s,30.09,2.011,1.0053,99.3,0.275,2.5,0.1102,0.0312,1880.0,2560m,,,,,0.7439,0.1679,0.0882,0.1679,0.004,282.0,,6ee9600b17e9ba41,2026-09-04T13:26:06Z,docs/skill-validation/plan-12/phase3/tinyproof.json,
plan-12,phase3,tinyproof,tinyproof,,4,4,tiny,OK,757355.0,block-trades-tiny/s,3029420.0,output records/s,39.57,3.835,0.9589,92.9,0.702,2.5,0.2809,0.0311,4924.0,2560m,,,,,0.8094,0.0789,0.1117,0.0789,0.0115,97.5,,6ee9600b17e9ba41,2026-09-04T13:28:52Z,docs/skill-validation/plan-12/phase3/tinyproof.json,
demo-under-harness,results-A-4keys-mem,suite,suite.json,,1,1,p1-asc,OK,74475.4,block-trades/s,372376.9,output records/s,60.11,1.0,1.0003,100.0,0.086,2.5,0.0344,0.0179,1077.0,4096m,0,30208,2887708672,4294967296,0.7183,0.2817,0.0,0.2817,0.0023,1874.9,5000,d465a077bb70b189,2026-09-10T17:33:03Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/suite.json,quick look: not publishable
demo-under-harness,results-A-4keys-mem,suite,suite.json,,1,1,p2-desc,OK,70348.1,block-trades/s,351740.3,output records/s,60.13,0.994,0.9938,100.0,0.072,2.5,0.0289,0.0149,896.0,4096m,0,25120,2131226624,4294967296,0.74,0.26,0.0,0.26,0.003,1994.9,5000,d465a077bb70b189,2026-09-10T17:55:01Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/suite.json,quick look: not publishable
demo-under-harness,results-A-4keys-mem,suite,suite.json,,1,1,sentinel,OK,76248.2,block-trades/s,381241.1,output records/s,60.15,0.962,0.9615,100.0,0.073,2.5,0.0292,0.0159,956.0,4096m,0,2,2236186624,4294967296,0.7462,0.2538,0.0,0.2538,0.0017,1831.6,5000,d465a077bb70b189,2026-09-10T17:59:21Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/suite.json,quick look: not publishable
demo-under-harness,results-A-4keys-mem,suite,suite.json,,2,2,p1-asc,OK,154600.9,block-trades/s,773004.6,output records/s,60.15,1.984,0.9918,100.0,0.14,2.5,0.0562,0.0054,645.0,4096m,0,62496,1506160640,4294967296,0.726,0.274,0.0,0.274,0.002,829.5,5000,d465a077bb70b189,2026-09-10T17:37:18Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/suite.json,quick look: not publishable
demo-under-harness,results-A-4keys-mem,suite,suite.json,,2,2,p2-desc,OK,151928.0,block-trades/s,759639.9,output records/s,60.12,1.908,0.9542,100.0,0.133,2.5,0.0532,0.0041,492.0,4096m,0,58962,2217107456,4294967296,0.7254,0.2746,0.0,0.2746,0.0025,848.5,5000,d465a077bb70b189,2026-09-10T17:50:31Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/suite.json,quick look: not publishable
demo-under-harness,results-A-4keys-mem,suite,suite.json,,4,4,p1-asc,OK,296655.0,block-trades/s,1483274.8,output records/s,60.09,4.01,1.0025,99.8,0.29,2.5,0.1162,0.0018,429.0,4096m,0,120908,1221951488,4294967296,0.5165,0.4835,0.0,0.4835,0.0019,358.9,5000,d465a077bb70b189,2026-09-10T17:41:17Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/suite.json,quick look: not publishable
demo-under-harness,results-A-4keys-mem,suite,suite.json,,4,4,p2-desc,CEILING,319975.4,block-trades/s,1599877.1,output records/s,60.1,3.779,0.9446,99.8,0.282,2.5,0.113,0.0022,522.0,4096m,0,125647,657489920,4294967296,0.5515,0.4485,0.0,0.4485,0.0021,326.9,5000,d465a077bb70b189,2026-09-10T17:45:47Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/suite.json,quick look: not publishable
demo-under-harness,results-A-4keys-mem,tinyproof,tinyproof,,1,1,tiny,OK,72213.7,block-trades-tiny/s,361068.4,output records/s,30.07,1.0,1.0,100.0,0.077,2.5,0.0307,0.0129,388.0,4096m,0,0,2570600448,4294967296,0.7255,0.2707,0.0039,0.2707,0.0005,768.6,,d465a077bb70b189,2026-09-10T17:22:09Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/tinyproof.json,
demo-under-harness,results-A-4keys-mem,tinyproof,tinyproof,,4,4,tiny,OK,295131.7,block-trades-tiny/s,1475658.4,output records/s,30.03,4.005,1.0014,99.3,0.287,2.5,0.1149,0.0022,268.0,4096m,0,60154,982917120,4294967296,0.4793,0.5155,0.0052,0.5155,0.002,150.0,,d465a077bb70b189,2026-09-10T17:24:51Z,docs/skill-validation/demo-under-harness/results-A-4keys-mem/tinyproof.json,
demo-under-harness,results-B-32k-gcceiling,tinyproof,tinyproof,,1,1,tiny,CEILING,47597.3,block-trades-tiny/s,237986.6,output records/s,30.07,0.99,0.99,100.0,0.078,2.5,0.0312,0.0902,2712.0,,0,0,2686345216,4294967296,0.5578,0.4309,0.0113,0.4309,0.0057,1207.5,,d465a077bb70b189,2026-09-10T18:21:09Z,docs/skill-validation/demo-under-harness/results-B-32k-gcceiling/tinyproof.json,no sibling suite.json; memory config not recorded here
demo-under-harness,results-B-32k-gcceiling,tinyproof,tinyproof,,4,4,tiny,OK,204838.5,block-trades-tiny/s,1024192.6,output records/s,30.07,3.96,0.9899,100.0,0.296,2.5,0.1184,0.0082,989.0,,0,48599,1054756864,4294967296,0.5792,0.4166,0.0041,0.4166,0.0015,227.9,,d465a077bb70b189,2026-09-10T18:23:41Z,docs/skill-validation/demo-under-harness/results-B-32k-gcceiling/tinyproof.json,no sibling suite.json; memory config not recorded here
demo-under-harness,results-C-4096keys,suite,suite.json,,1,1,p1-asc,OK,60719.8,block-trades/s,303599.0,output records/s,64.62,0.997,0.9973,100.0,0.088,2.5,0.0351,0.0404,2613.0,4096m,436,29952,2975879168,4294967296,0.6039,0.3961,0.0,0.3961,0.0034,2324.2,5000,d465a077bb70b189,2026-09-10T22:32:51Z,docs/skill-validation/demo-under-harness/results-C-4096keys/suite.json,quick look: not publishable
demo-under-harness,results-C-4096keys,suite,suite.json,,1,1,p2-desc,OK,56771.4,block-trades/s,283857.0,output records/s,60.12,0.962,0.9616,100.0,0.074,2.5,0.0294,0.0358,2150.0,4096m,0,8940,2340720640,4294967296,0.5918,0.4082,0.0,0.4082,0.0025,2504.7,5000,d465a077bb70b189,2026-09-10T22:54:11Z,docs/skill-validation/demo-under-harness/results-C-4096keys/suite.json,quick look: not publishable
demo-under-harness,results-C-4096keys,suite,suite.json,,1,1,sentinel,OK,57488.8,block-trades/s,287444.1,output records/s,60.09,0.985,0.9848,100.0,0.079,2.5,0.0317,0.0378,2274.0,4096m,0,30,2355412992,4294967296,0.5625,0.4375,0.0,0.4375,0.0019,2473.1,5000,d465a077bb70b189,2026-09-10T22:58:14Z,docs/skill-validation/demo-under-harness/results-C-4096keys/suite.json,quick look: not publishable
demo-under-harness,results-C-4096keys,suite,suite.json,,2,2,p1-asc,OK,120201.1,block-trades/s,601005.6,output records/s,60.13,1.947,0.9733,100.0,0.158,2.5,0.0631,0.008,959.0,4096m,0,54154,1748598784,4294967296,0.6241,0.3759,0.0,0.3759,0.0022,1110.9,5000,d465a077bb70b189,2026-09-10T22:37:02Z,docs/skill-validation/demo-under-harness/results-C-4096keys/suite.json,quick look: not publishable
demo-under-harness,results-C-4096keys,suite,suite.json,,2,2,p2-desc,OK,120030.7,block-trades/s,600153.4,output records/s,60.11,1.906,0.9528,100.0,0.143,2.5,0.0572,0.0077,922.0,4096m,0,53246,2100871168,4294967296,0.6109,0.3891,0.0,0.3891,0.0022,1110.7,5000,d465a077bb70b189,2026-09-10T22:50:27Z,docs/skill-validation/demo-under-harness/results-C-4096keys/suite.json,quick look: not publishable
demo-under-harness,results-C-4096keys,suite,suite.json,,4,4,p1-asc,OK,236306.2,block-trades/s,1181531.0,output records/s,60.13,3.8,0.95,100.0,0.312,2.5,0.1247,0.0024,581.0,4096m,0,104767,1370226688,4294967296,0.5867,0.4133,0.0,0.4133,0.0029,491.6,5000,d465a077bb70b189,2026-09-10T22:41:11Z,docs/skill-validation/demo-under-harness/results-C-4096keys/suite.json,quick look: not publishable
demo-under-harness,results-C-4096keys,suite,suite.json,,4,4,p2-desc,OK,241302.7,block-trades/s,1206513.7,output records/s,60.12,3.934,0.9834,99.5,0.334,2.5,0.1337,0.0028,668.0,4096m,0,108744,880340992,4294967296,0.5927,0.4073,0.0,0.4073,0.0016,476.4,5000,d465a077bb70b189,2026-09-10T22:45:48Z,docs/skill-validation/demo-under-harness/results-C-4096keys/suite.json,quick look: not publishable
demo-under-harness,results-C-4096keys,tinyproof,tinyproof,,1,1,tiny,OK,56463.2,block-trades-tiny/s,282316.1,output records/s,30.08,1.003,1.0029,100.0,0.082,2.5,0.0329,0.0379,1139.0,4096m,0,3626,2585989120,4294967296,0.5565,0.4399,0.0035,0.4399,0.0049,990.8,,d465a077bb70b189,2026-09-10T22:19:58Z,docs/skill-validation/demo-under-harness/results-C-4096keys/tinyproof.json,
demo-under-harness,results-C-4096keys,tinyproof,tinyproof,,4,4,tiny,OK,223027.2,block-trades-tiny/s,1115136.1,output records/s,30.06,4.027,1.0067,100.0,0.331,2.5,0.1325,0.0034,407.0,4096m,0,51768,1119236096,4294967296,0.5561,0.4381,0.0057,0.4381,0.0027,215.6,,d465a077bb70b189,2026-09-10T22:22:51Z,docs/skill-validation/demo-under-harness/results-C-4096keys/tinyproof.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,1,1,p1-asc,OK,74649.2,block-trades/s,373245.9,output records/s,60.1,0.997,0.997,100.0,0.08,2.5,0.0319,0.0217,1307.0,4096m,0,30240,2675929088,4294967296,0.687,0.313,0.0,0.313,0.0029,1871.5,5000,d465a077bb70b189,2026-09-10T14:28:00Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,1,1,p2-desc,OK,76459.4,block-trades/s,382296.9,output records/s,60.12,0.955,0.9555,100.0,0.074,2.5,0.0298,0.0214,1286.0,4096m,0,6899,2415292416,4294967296,0.7072,0.2928,0.0,0.2928,0.0025,1826.1,5000,d465a077bb70b189,2026-09-10T14:50:06Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,1,1,p3-asc,OK,73371.3,block-trades/s,366856.6,output records/s,60.11,0.997,0.9973,100.0,0.071,2.5,0.0283,0.0213,1278.0,4096m,0,0,2500665344,4294967296,0.7077,0.2923,0.0,0.2923,0.0022,1894.6,5000,d465a077bb70b189,2026-09-10T14:54:16Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,1,1,sentinel,OK,74297.9,block-trades/s,371489.6,output records/s,64.62,0.995,0.9954,100.0,0.075,2.5,0.03,0.0196,1264.0,4096m,0,7182,2331824128,4294967296,0.7417,0.2583,0.0,0.2583,0.0041,1875.2,5000,d465a077bb70b189,2026-09-10T15:07:41Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,2,2,p1-asc,OK,144856.1,block-trades/s,724280.6,output records/s,60.11,1.996,0.998,100.0,0.156,2.5,0.0623,0.0104,1251.0,4096m,0,58880,2029838336,4294967296,0.7052,0.2948,0.0,0.2948,0.0027,894.4,5000,d465a077bb70b189,2026-09-10T14:32:02Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,2,2,p2-desc,OK,147732.3,block-trades/s,738661.3,output records/s,60.13,1.918,0.9589,100.0,0.132,2.5,0.0527,0.0133,1599.0,4096m,0,45611,2415681536,4294967296,0.7087,0.2913,0.0,0.2913,0.0022,876.3,5000,d465a077bb70b189,2026-09-10T14:45:42Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,2,2,p3-asc,OK,152413.0,block-trades/s,762065.1,output records/s,60.14,1.941,0.9705,100.0,0.142,2.5,0.0569,0.0104,1248.0,4096m,0,49432,2063704064,4294967296,0.7231,0.2769,0.0,0.2769,0.0036,845.0,5000,d465a077bb70b189,2026-09-10T14:58:22Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,4,4,p1-asc,OK,294499.3,block-trades/s,1472496.6,output records/s,60.09,3.822,0.9554,99.3,0.299,2.5,0.1195,0.0062,1479.0,4096m,0,116001,1478938624,4294967296,0.5333,0.4667,0.0,0.4667,0.0017,368.7,5000,d465a077bb70b189,2026-09-10T14:35:57Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,4,4,p2-desc,OK,305852.0,block-trades/s,1529260.0,output records/s,64.61,3.862,0.9654,99.2,0.282,2.5,0.1127,0.0065,1685.0,4096m,0,96422,1820942336,4294967296,0.5347,0.4653,0.0,0.4653,0.0058,344.4,5000,d465a077bb70b189,2026-09-10T14:40:44Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,suite,suite.json,,4,4,p3-asc,OK,294971.1,block-trades/s,1474855.4,output records/s,60.07,3.984,0.996,99.8,0.29,2.5,0.1162,0.0072,1726.0,4096m,0,86165,2174492672,4294967296,0.5321,0.4679,0.0,0.4679,0.0008,363.0,5000,d465a077bb70b189,2026-09-10T15:02:44Z,docs/skill-validation/demo-under-harness/results-demo-4keys/suite.json,
demo-under-harness,results-demo-4keys,tinyproof,tinyproof,,1,1,tiny,OK,65079.1,block-trades-tiny/s,325395.6,output records/s,30.08,1.0,1.0001,100.0,0.079,2.5,0.0314,0.0144,432.0,4096m,0,0,2328653824,4294967296,0.7153,0.2752,0.0095,0.2752,0.0066,872.2,,d465a077bb70b189,2026-09-10T14:17:52Z,docs/skill-validation/demo-under-harness/results-demo-4keys/tinyproof.json,
demo-under-harness,results-demo-4keys,tinyproof,tinyproof,,4,4,tiny,OK,296988.7,block-trades-tiny/s,1484943.6,output records/s,30.05,3.93,0.9824,99.3,0.303,2.5,0.1211,0.0077,921.0,4096m,0,59396,2329300992,4294967296,0.4633,0.5244,0.0123,0.5244,0.0039,149.1,,d465a077bb70b189,2026-09-10T14:20:22Z,docs/skill-validation/demo-under-harness/results-demo-4keys/tinyproof.json,
demo-under-harness,results-demo-32k-gcceiling,tinyproof,tinyproof,,1,1,tiny,CEILING,42436.8,block-trades-tiny/s,212184.1,output records/s,30.09,0.987,0.9872,100.0,0.068,2.5,0.0271,0.1019,3066.0,,0,0,2685685760,4294967296,0.4905,0.5029,0.0066,0.5029,0.0045,1358.2,,d465a077bb70b189,2026-09-10T15:40:31Z,docs/skill-validation/demo-under-harness/results-demo-32k-gcceiling/tinyproof.json,no sibling suite.json; memory config not recorded here
demo-under-harness,results-demo-32k-gcceiling,tinyproof,tinyproof,,4,4,tiny,OK,192955.1,block-trades-tiny/s,964775.3,output records/s,30.06,3.948,0.9871,100.0,0.286,2.5,0.1144,0.0293,3529.0,,0,45728,2266066944,4294967296,0.5516,0.4472,0.0012,0.4472,0.0031,229.5,,d465a077bb70b189,2026-09-10T15:43:03Z,docs/skill-validation/demo-under-harness/results-demo-32k-gcceiling/tinyproof.json,no sibling suite.json; memory config not recorded here
article-gap,e0-article-build-java-choice,suite,suite.json,,1,1,p1-asc,OK,56299.1,block-trades/s,281495.7,output records/s,60.1,0.994,0.9945,100.0,0.086,2.5,0.0346,0.035,2101.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",973,26208,3428003840,4563402752,0.5647,0.4353,0.0,0.4353,0.0019,2525.7,5000,d465a077bb70b189,2026-09-24T20:55:49Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,1,1,p2-desc,OK,59341.1,block-trades/s,296705.5,output records/s,60.12,0.999,0.9987,100.0,0.085,2.5,0.0338,0.0325,1953.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,11238,2561613824,4563402752,0.5773,0.4227,0.0,0.4227,0.0022,2389.0,5000,d465a077bb70b189,2026-09-24T21:18:16Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,1,1,p3-asc,OK,60580.6,block-trades/s,302902.9,output records/s,60.11,0.956,0.9558,100.0,0.08,2.5,0.0321,0.0387,2324.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,0,2544795648,4563402752,0.5892,0.4108,0.0,0.4108,0.0042,2341.6,5000,d465a077bb70b189,2026-09-24T21:22:17Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,1,1,sentinel,OK,60024.1,block-trades/s,300120.3,output records/s,60.12,0.998,0.9984,100.0,0.077,2.5,0.0308,0.0386,2321.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,0,2596847616,4563402752,0.6145,0.3855,0.0,0.3855,0.0026,2362.2,5000,d465a077bb70b189,2026-09-24T21:34:48Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,2,2,p1-asc,OK,117953.8,block-trades/s,589769.0,output records/s,60.1,1.992,0.9959,100.0,0.19,2.5,0.0758,0.0092,1110.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",3147,54816,3374198784,4563402752,0.6161,0.3839,0.0,0.3839,0.0033,1132.8,5000,d465a077bb70b189,2026-09-24T20:59:44Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,2,2,p2-desc,OK,118055.2,block-trades/s,590275.8,output records/s,60.11,1.911,0.9554,99.5,0.165,2.5,0.066,0.0099,1196.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",2543,46783,3374354432,4563402752,0.5998,0.4002,0.0,0.4002,0.0021,1129.5,5000,d465a077bb70b189,2026-09-24T21:14:10Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,2,2,p3-asc,OK,120108.9,block-trades/s,600544.7,output records/s,60.16,1.993,0.9964,100.0,0.16,2.5,0.0641,0.0093,1114.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",2863,26892,3344297984,4563402752,0.6123,0.3877,0.0,0.3877,0.0029,1110.4,5000,d465a077bb70b189,2026-09-24T21:26:04Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,4,4,p1-asc,OK,233757.1,block-trades/s,1168785.6,output records/s,60.08,3.871,0.9677,99.8,0.329,2.5,0.1316,0.0031,740.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,105109,1326125056,4563402752,0.5769,0.4231,0.0,0.4231,0.0013,500.1,5000,d465a077bb70b189,2026-09-24T21:04:01Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,4,4,p2-desc,OK,239774.9,block-trades/s,1198874.3,output records/s,60.11,4.008,1.0021,99.5,0.331,2.5,0.1323,0.0029,695.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,103593,2158993408,4563402752,0.5847,0.4153,0.0,0.4153,0.0024,446.6,5000,d465a077bb70b189,2026-09-24T21:08:35Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,suite,suite.json,,4,4,p3-asc,OK,225150.8,block-trades/s,1125753.8,output records/s,64.64,3.975,0.9937,99.8,0.336,2.5,0.1344,0.0027,711.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,111295,1515794432,4563402752,0.5774,0.4226,0.0,0.4226,0.0039,516.5,5000,d465a077bb70b189,2026-09-24T21:30:05Z,docs/skill-validation/article-gap/e0-article-build-java-choice/suite.json,
article-gap,e0-article-build-java-choice,tinyproof,tinyproof,,1,1,tiny,OK,52879.9,block-trades-tiny/s,264399.7,output records/s,30.08,0.994,0.9936,100.0,0.09,2.5,0.036,0.0293,882.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,0,2881986560,4563402752,0.6081,0.3884,0.0035,0.3884,0.0022,1065.9,,d465a077bb70b189,2026-09-24T20:40:12Z,docs/skill-validation/article-gap/e0-article-build-java-choice/tinyproof.json,
article-gap,e0-article-build-java-choice,tinyproof,tinyproof,,2,2,tiny,OK,107304.3,block-trades-tiny/s,536521.3,output records/s,30.08,1.976,0.988,100.0,0.204,2.5,0.0815,0.007,422.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",5,0,3455111168,4563402752,0.62,0.3721,0.0079,0.3721,0.0005,504.5,,d465a077bb70b189,2026-09-24T20:42:54Z,docs/skill-validation/article-gap/e0-article-build-java-choice/tinyproof.json,
article-gap,e0-article-build-java-choice,tinyproof,tinyproof,,4,4,tiny,OK,237662.1,block-trades-tiny/s,1188310.5,output records/s,34.54,3.965,0.9914,99.7,0.39,2.5,0.156,0.0028,392.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,60766,2405351424,4563402752,0.5543,0.425,0.0208,0.425,0.0118,197.4,,d465a077bb70b189,2026-09-24T20:45:41Z,docs/skill-validation/article-gap/e0-article-build-java-choice/tinyproof.json,
article-gap,e1-article-build-g1,suite,suite.json,,1,1,p1-asc,OK,56560.5,block-trades/s,282802.4,output records/s,60.17,0.998,0.9979,100.0,0.098,2.5,0.039,0.0239,1438.0,"{'perCase': {'1': '2048m', '2': '3072m', '4': '5120m'}, 'rule': 'tmMemoryBase + tmMemoryPerCore x cores, so every subtask gets the same; the container figure is not held still'}",0,0,2586202112,4563402752,0.569,0.431,0.0,0.431,0.0027,2508.1,5000,d465a077bb70b189,2026-09-24T21:39:32Z,docs/skill-validation/article-gap/e1-article-build-g1/suite.json,
